ori_id,name,descriptions,aliases,name_zh,descriptions_zh,aliases_zh,:LABEL
Q29269972,Taking a Stand in Baton Rouge,photograph,None,None,None,None,Protest
Q28464915,protests of Donald Trump's inauguration,None,None,None,None,None,Protest
Q47489345,Girls of Enghelab Street (protest),Iranian protesters to compulsory hijab,The Girls of Enghelab Street,None,None,None,Protest
Q55897756,2018 Bangladesh road safety protests,protests demanding safe roads,None,2018年孟加拉国道路安全抗议活动,None,None,Protest
Q57014361,"""Save the Forest – Stop Coal!"" demonstration","protest on 6th October 2018 at Hambach Forest, Germany",HambiBleibt,None,None,None,Protest
Q843962,Saffron Revolution,protest,None,2007年緬甸反軍政府示威,None,缅甸民主运动,Protest
Q973517,2010 Catalan autonomy protest,protest,None,None,None,None,Protest
Q7064634,"November 15, 2008 anti-Proposition 8 protests",None,None,None,None,None,Protest
Q6971225,National Campaign Against Fees and Cuts,None,None,None,None,None,Protest
Q472238,2010–2012 Algerian protests,protest,None,2010－2012年阿爾及利亞反政府示威,None,2011年阿爾及利亞反政府示威,Protest
Q1502255,Suffrage Hikes,protest to allow women to vote,None,None,None,None,Protest
Q4607769,2006–2008 Lebanese political protests,None,None,None,None,None,Protest
Q5242942,Day of Rage,None,None,None,None,None,Protest
Q5570525,Global Night Commute,None,None,None,None,None,Protest
Q7123302,Padayatra,journey undertaken by a politicians or prominent citizens to interact more closely with different parts of society,None,None,None,None,Protest
Q6796337,May 2007 RCTV protests,None,None,None,None,None,Protest
Q7075853,Occupy Harvard,None,None,None,None,None,Protest
Q7267699,Qidong protest,None,None,2012年启东市反对排污项目事件,None,啟東事件,Protest
Q17014624,Timeline of the Sudanese protests,None,None,None,None,None,Protest
Q15725927,2013 Guinea clashes,None,None,None,None,None,Protest
Q29075816,2014 Oakland riots,None,None,None,None,None,Protest
Q23058648,protests against Donald Trump,political protests against Donald Trump,anti-Trump protests,反特朗普示威,None,None,Protest
Q29351383,2017 protests in Hungary,None,2017 protests in Hungary against litigation threatening Central European University,None,None,None,Protest
Q55137157,spinning bee,None,None,None,None,None,Protest
Q56871667,Bessrocka,indefinite protest in Russia,None,None,None,None,Protest
Q15302307,2013 Italian social protests,None,None,None,None,None,Protest
Q17155297,Stop Watching Us,None,None,None,None,None,Protest
Q18150076,Columbine High School protests,None,None,None,None,None,Protest
Q264410,2008 Armenian presidential election protests,protest,None,None,None,None,Protest
Q15972916,Sunflower Movement,2014 protest movement in Taiwan,None,太陽花學運,2014年臺灣社會運動,None,Protest
Q15727453,LGBT rights protests surrounding the 2014 Winter Olympics,None,Olympic protests of Russian anti-gay laws,2014年冬季奧運的LGBT權利抗爭,None,None,Protest
